date,airport,direction,time,destination,flight,airline,airline_source,duration,page_date_verified,scraped_at
2026-02-20,BKK,arrival,08:20,SVO Moscow,SU270,Aeroflot,text,8h 55m,True,2026-02-10T19:31:34.561448
2026-02-20,BKK,arrival,08:25,SIN Singapore,SQ706,Singapore Airlines,text,2h 25m,True,2026-02-10T19:31:34.673888
2026-02-20,BKK,arrival,08:25,BOM Mumbai,TG352,Thai Airways,text,4h 15m,True,2026-02-10T19:31:34.759781
2026-02-20,BKK,arrival,08:35,RGN Yangon,UB19,Myanmar National Airlines,text,1h 25m,True,2026-02-10T19:31:34.848620
2026-02-20,BKK,arrival,08:40,IST Istanbul,TK64,Turkish Airlines,text,8h 55m,True,2026-02-10T19:31:34.934105
2026-02-20,BKK,arrival,08:45,KHV Khabarovsk,SU654,Aeroflot,text,8h 0m,True,2026-02-10T19:31:35.025774
2026-02-20,BKK,arrival,08:50,USM Koh Samui,PG110,Bangkok Airways,text,1h 35m,True,2026-02-10T19:31:35.111339
2026-02-20,BKK,arrival,08:50,PEN Penang,TG426,Thai Airways,text,1h 45m,True,2026-02-10T19:31:35.197834
2026-02-20,BKK,arrival,08:55,ALA Almaty,KC931,Air Astana,text,6h 40m,True,2026-02-10T19:31:35.285954
2026-02-20,BKK,arrival,08:55,VTE Vientiane,QV441,Lao Airlines,text,1h 15m,True,2026-02-10T19:31:35.372584
2026-02-20,BKK,arrival,09:00,DEL Delhi,TG332,Thai Airways,text,4h 0m,True,2026-02-10T19:31:35.463504
2026-02-20,BKK,arrival,09:10,BLR Bengaluru,6E1055,IndiGo,text,3h 55m,True,2026-02-10T19:31:35.550543
2026-02-20,BKK,arrival,09:10,USM Koh Samui,PG104,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:35.640851
2026-02-20,BKK,arrival,09:15,RGN Yangon,8M335,MAI,text,1h 20m,True,2026-02-10T19:31:35.742533
2026-02-20,BKK,arrival,09:15,CDG Paris,AF198,Air France,text,11h 10m,True,2026-02-10T19:31:35.840381
2026-02-20,BKK,arrival,09:15,NST Nakhon Si Thammarat,VZ331,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:31:35.942565
2026-02-20,BKK,arrival,09:20,BAH Bahrain,GF152,Gulf Air,text,6h 35m,True,2026-02-10T19:31:36.030074
2026-02-20,BKK,arrival,09:20,HKT Phuket,PG270,Bangkok Airways,text,1h 35m,True,2026-02-10T19:31:36.118162
2026-02-20,BKK,arrival,09:25,KKC Khon Kaen,TG41,Thai Airways,text,1h 0m,True,2026-02-10T19:31:36.207433
2026-02-20,BKK,arrival,09:35,MFM Macau,NX996,Air Macau,text,2h 55m,True,2026-02-10T19:31:36.294544
2026-02-20,BKK,arrival,09:35,SIN Singapore,TG402,Thai Airways,text,2h 20m,True,2026-02-10T19:31:36.381668
2026-02-20,BKK,arrival,09:35,UTH Udon Thani,TG3,Thai Airways,text,1h 5m,True,2026-02-10T19:31:36.470549
2026-02-20,BKK,arrival,09:40,LPQ Luang Prabang,QV633,Lao Airlines,text,2h 0m,True,2026-02-10T19:31:36.560725
2026-02-20,BKK,arrival,09:40,HKG Hong Kong,TG603,Thai Airways,text,2h 45m,True,2026-02-10T19:31:36.646167
2026-02-20,BKK,arrival,09:45,USM Koh Samui,PG106,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:36.735547
2026-02-20,BKK,arrival,09:45,UBP Ubon Ratchathani,TG21,Thai Airways,text,1h 5m,True,2026-02-10T19:31:36.823421
2026-02-20,BKK,arrival,09:45,KKC Khon Kaen,VZ211,Vietjet Thailand,text,1h 5m,True,2026-02-10T19:31:36.928299
2026-02-20,BKK,arrival,09:50,BOM Mumbai,6E1051,IndiGo,text,4h 25m,True,2026-02-10T19:31:37.024900
2026-02-20,BKK,arrival,09:50,TPE Taipei,CI833,China Airlines,text,3h 50m,True,2026-02-10T19:31:37.128982
2026-02-20,BKK,arrival,09:50,UTH Udon Thani,FD4351,Thai AirAsia,text,1h 10m,True,2026-02-10T19:31:37.217341
2026-02-20,BKK,arrival,09:50,NNG Nanning,GX8909,GX Airlines,text,2h 20m,True,2026-02-10T19:31:37.307030
2026-02-20,BKK,arrival,09:55,TAS Tashkent,C6525,Centrum Air,text,6h 55m,True,2026-02-10T19:31:37.394940
2026-02-20,BKK,arrival,09:55,HKG Hong Kong,UO704,HK Express,text,3h 5m,True,2026-02-10T19:31:37.483136
2026-02-20,BKK,arrival,09:55,CEI Chiang Rai,VZ131,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:31:37.570451
2026-02-20,BKK,arrival,09:55,CNX Chiang Mai,VZ101,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:31:37.657836
2026-02-20,BKK,arrival,10:00,MNL Manila,5J929,Cebu Pacific,text,3h 40m,True,2026-02-10T19:31:37.745390
2026-02-20,BKK,arrival,10:00,CEI Chiang Rai,FD4151,Thai AirAsia,text,1h 20m,True,2026-02-10T19:31:37.832155
2026-02-20,BKK,arrival,10:00,KBV Krabi,FD4403,Thai AirAsia,text,1h 25m,True,2026-02-10T19:31:37.922797
2026-02-20,BKK,arrival,10:05,HAK Haikou,HU7939,Hainan Airlines,text,2h 5m,True,2026-02-10T19:31:38.006788
2026-02-20,BKK,arrival,10:05,AMS Amsterdam,KL843,KLM,text,11h 5m,True,2026-02-10T19:31:38.110613
2026-02-20,BKK,arrival,10:05,KWI Kuwait,KU411,Kuwait Airways,text,6h 40m,True,2026-02-10T19:31:38.208376
2026-02-20,BKK,arrival,10:10,CAN Guangzhou,CZ357,China Southern,text,3h 5m,True,2026-02-10T19:31:38.312585
2026-02-20,BKK,arrival,10:10,OSL Oslo,N091,Norse,text,11h 50m,True,2026-02-10T19:31:38.400540
2026-02-20,BKK,arrival,10:10,THS Sukhothai,PG212,Bangkok Airways,text,1h 20m,True,2026-02-10T19:31:38.491686
2026-02-20,BKK,arrival,10:15,KUL Kuala Lumpur,MH784,Malaysia Airlines,text,2h 15m,True,2026-02-10T19:31:38.579051
2026-02-20,BKK,arrival,10:15,SGN Ho Chi Minh City,VN601,Vietnam Airlines,text,1h 35m,True,2026-02-10T19:31:38.668681
2026-02-20,BKK,arrival,10:20,MDL Mandalay,8M337,MAI,text,1h 50m,True,2026-02-10T19:31:38.754843
2026-02-20,BKK,arrival,10:20,HDY Hat Yai,TG260,Thai Airways,text,1h 35m,True,2026-02-10T19:31:38.843825
2026-02-20,BKK,arrival,10:25,IKT Irkutsk,S76307,S7 Airlines,text,6h 20m,True,2026-02-10T19:31:38.930689
2026-02-20,BKK,arrival,10:25,HKT Phuket,VZ315,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:31:39.053281
2026-02-20,BKK,arrival,10:25,KBV Krabi,VZ341,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:31:39.150075
2026-02-20,BKK,arrival,10:30,SHJ Sharjah,G9823,Air Arabia,text,6h 15m,True,2026-02-10T19:31:39.237782
2026-02-20,BKK,arrival,10:30,USM Koh Samui,PG108,Bangkok Airways,text,1h 30m,True,2026-02-10T19:31:39.338776
2026-02-20,BKK,arrival,10:35,USM Koh Samui,PG122,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:39.436377
2026-02-20,BKK,arrival,10:35,TPE Taipei,TG637,Thai Airways,text,3h 55m,True,2026-02-10T19:31:39.541398
2026-02-20,BKK,arrival,10:40,HKG Hong Kong,CX705,Cathay Pacific,text,3h 10m,True,2026-02-10T19:31:39.630490
2026-02-20,BKK,arrival,10:40,CKG Chongqing,HU423,Hainan Airlines,text,3h 35m,True,2026-02-10T19:31:39.721359
2026-02-20,BKK,arrival,10:40,TDX Trat,PG302,Bangkok Airways,text,1h 0m,True,2026-02-10T19:31:39.811735
2026-02-20,BKK,arrival,10:40,SVO Moscow,SU272,Aeroflot,text,9h 5m,True,2026-02-10T19:31:39.900060
2026-02-20,BKK,arrival,10:40,HDY Hat Yai,VZ321,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:31:39.992104
2026-02-20,BKK,arrival,10:45,PVG Shanghai,9C8891,Spring Airlines,text,4h 50m,True,2026-02-10T19:31:40.079613
2026-02-20,BKK,arrival,10:45,URT Surat Thani,FD4213,Thai AirAsia,text,1h 15m,True,2026-02-10T19:31:40.168658
2026-02-20,BKK,arrival,10:45,ZRH Zurich,LX180,SWISS,text,10h 45m,True,2026-02-10T19:31:40.255608
2026-02-20,BKK,arrival,10:45,SGN Ho Chi Minh City,VJ801,VietJet,text,1h 30m,True,2026-02-10T19:31:40.345057
2026-02-20,BKK,arrival,10:50,CNX Chiang Mai,TG103,Thai Airways,text,1h 25m,True,2026-02-10T19:31:40.435708
2026-02-20,BKK,arrival,10:50,KBV Krabi,TG242,Thai Airways,text,1h 25m,True,2026-02-10T19:31:40.532031
2026-02-20,BKK,arrival,10:50,SIN Singapore,TR606,Scoot,text,2h 30m,True,2026-02-10T19:31:40.633170
2026-02-20,BKK,arrival,10:55,SAI Siem Reap,TG589,Thai Airways,text,1h 5m,True,2026-02-10T19:31:40.740404
2026-02-20,BKK,arrival,11:00,CAN Guangzhou,9C7419,Spring Airlines,text,3h 0m,True,2026-02-10T19:31:40.828658
2026-02-20,BKK,arrival,11:00,KBV Krabi,PG262,Bangkok Airways,text,1h 25m,True,2026-02-10T19:31:40.920509
2026-02-20,BKK,arrival,11:00,SIN Singapore,SQ708,Singapore Airlines,text,2h 45m,True,2026-02-10T19:31:41.007953
2026-02-20,BKK,arrival,11:05,CSX Changsha,MF8643,XiamenAir,text,3h 35m,True,2026-02-10T19:31:41.095940
2026-02-20,BKK,arrival,11:05,KTI Phnom Penh,TG587,Thai Airways,text,1h 20m,True,2026-02-10T19:31:41.185263
2026-02-20,BKK,arrival,11:10,TPE Taipei,BR67,EVA Air,text,4h 5m,True,2026-02-10T19:31:41.274531
2026-02-20,BKK,arrival,11:10,SZX Shenzhen,CZ8075,China Southern,text,3h 10m,True,2026-02-10T19:31:41.362406
2026-02-20,BKK,arrival,11:10,SZX Shenzhen,ZH309,Shenzhen Airlines,text,3h 0m,True,2026-02-10T19:31:41.453748
2026-02-20,BKK,arrival,11:15,HKG Hong Kong,CX717,Cathay Pacific,text,3h 5m,True,2026-02-10T19:31:41.544013
2026-02-20,BKK,arrival,11:15,XMN Xiamen,MF853,XiamenAir,text,3h 35m,True,2026-02-10T19:31:41.632078
2026-02-20,BKK,arrival,11:15,ICN Seoul,OZ743,Asiana,text,6h 5m,True,2026-02-10T19:31:41.722935
2026-02-20,BKK,arrival,11:15,USM Koh Samui,PG124,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:41.824380
2026-02-20,BKK,arrival,11:20,SAI Siem Reap,PG924,Bangkok Airways,text,1h 25m,True,2026-02-10T19:31:41.921072
2026-02-20,BKK,arrival,11:20,HKT Phuket,TG202,Thai Airways,text,1h 30m,True,2026-02-10T19:31:42.025174
2026-02-20,BKK,arrival,11:20,HAN Hanoi,VN611,Vietnam Airlines,text,2h 5m,True,2026-02-10T19:31:42.111245
2026-02-20,BKK,arrival,11:25,CAN Guangzhou,CZ8079,China Southern,text,3h 10m,True,2026-02-10T19:31:42.197508
2026-02-20,BKK,arrival,11:25,HKG Hong Kong,UA820,United,text,3h 5m,True,2026-02-10T19:31:42.285212
2026-02-20,BKK,arrival,11:25,UTH Udon Thani,VZ201,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:31:42.373437
2026-02-20,BKK,arrival,11:30,TPE Taipei,BR211,EVA Air,text,4h 5m,True,2026-02-10T19:31:42.465312
2026-02-20,BKK,arrival,11:35,HKT Phuket,FD4125,Thai AirAsia,text,1h 35m,True,2026-02-10T19:31:42.552545
2026-02-20,BKK,arrival,11:35,CNX Chiang Mai,PG216,Bangkok Airways,text,1h 25m,True,2026-02-10T19:31:42.638778
2026-02-20,BKK,arrival,11:40,SGN Ho Chi Minh City,TG551,Thai Airways,text,1h 25m,True,2026-02-10T19:31:42.725857
2026-02-20,BKK,arrival,11:40,YCU Yuncheng,ZH281,Shenzhen Airlines,text,4h 25m,True,2026-02-10T19:31:42.816547
2026-02-20,BKK,arrival,11:45,AUH Abu Dhabi,EY404,Etihad,text,6h 25m,True,2026-02-10T19:31:42.906069
2026-02-20,BKK,arrival,11:45,CEI Chiang Rai,TG131,Thai Airways,text,1h 30m,True,2026-02-10T19:31:43.010250
2026-02-20,BKK,arrival,11:50,HGH Hangzhou,JD419,Capital Airlines,text,4h 45m,True,2026-02-10T19:31:43.106724
2026-02-20,BKK,arrival,11:50,HKT Phuket,PG272,Bangkok Airways,text,1h 35m,True,2026-02-10T19:31:43.211962
2026-02-20,BKK,arrival,11:50,HKT Phuket,VZ301,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:31:43.299795
2026-02-20,BKK,arrival,11:50,KTI Phnom Penh,VZ721,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:31:43.384726
2026-02-20,BKK,arrival,11:55,HKT Phuket,TG204,Thai Airways,text,1h 30m,True,2026-02-10T19:31:43.469527
2026-02-20,BKK,arrival,11:55,PVG Shanghai,TG663,Thai Airways,text,4h 40m,True,2026-02-10T19:31:43.551359
2026-02-20,BKK,arrival,12:00,MNL Manila,PR730,PAL,text,3h 35m,True,2026-02-10T19:31:43.640674
2026-02-20,BKK,arrival,12:05,MAA Chennai,6E1061,IndiGo,text,3h 40m,True,2026-02-10T19:31:43.727877
2026-02-20,BKK,arrival,12:05,HKG Hong Kong,CX615,Cathay Pacific,text,3h 10m,True,2026-02-10T19:31:43.809248
2026-02-20,BKK,arrival,12:05,DXB Dubai,EK384,Emirates,text,6h 0m,True,2026-02-10T19:31:43.895075
2026-02-20,BKK,arrival,12:05,HDY Hat Yai,FD4203,Thai AirAsia,text,1h 35m,True,2026-02-10T19:31:43.978282
2026-02-20,BKK,arrival,12:15,DOH Doha,QR834,Qatar Airways,text,6h 35m,True,2026-02-10T19:31:44.066437
2026-02-20,BKK,arrival,12:20,PVG Shanghai,MU541,China Eastern,text,4h 45m,True,2026-02-10T19:31:44.163677
2026-02-20,BKK,arrival,12:20,VIE Vienna,OS5,Austrian,text,10h 5m,True,2026-02-10T19:31:44.261036
2026-02-20,BKK,arrival,12:25,TSN Tianjin,MF8651,XiamenAir,text,5h 30m,True,2026-02-10T19:31:44.367950
2026-02-20,BKK,arrival,12:25,HAN Hanoi,TG561,Thai Airways,text,1h 50m,True,2026-02-10T19:31:44.456180
2026-02-20,BKK,arrival,12:25,DAD Da Nang,VZ965,Vietjet Thailand,text,1h 45m,True,2026-02-10T19:31:44.545074
2026-02-20,BKK,arrival,12:30,TFU Chengdu,CA465,Air China,text,3h 40m,True,2026-02-10T19:31:44.633028
2026-02-20,BKK,arrival,12:30,ADD Addis Ababa,ET608,Ethiopian,text,8h 35m,True,2026-02-10T19:31:44.720656
2026-02-20,BKK,arrival,12:35,TPE Taipei,JX741,Starlux,text,4h 10m,True,2026-02-10T19:31:44.807741
2026-02-20,BKK,arrival,12:35,CMB Colombo,UL404,SriLankan Airlines,text,3h 35m,True,2026-02-10T19:31:44.889889
2026-02-20,BKK,arrival,12:40,LED Saint Petersburg,SU620,Aeroflot,text,10h 0m,True,2026-02-10T19:31:44.976582
2026-02-20,BKK,arrival,12:40,CEI Chiang Rai,VZ139,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:31:45.062686
2026-02-20,BKK,arrival,12:40,URT Surat Thani,VZ351,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:31:45.147545
2026-02-20,BKK,arrival,12:45,TFU Chengdu,9C7501,Spring Airlines,text,3h 10m,True,2026-02-10T19:31:45.236856
2026-02-20,BKK,arrival,12:50,PVG Shanghai,9C7421,Spring Airlines,text,4h 45m,True,2026-02-10T19:31:45.330443
2026-02-20,BKK,arrival,12:50,PNQ Pune,IX242,Air India Express,text,4h 30m,True,2026-02-10T19:31:45.431958
2026-02-20,BKK,arrival,12:55,CAN Guangzhou,CZ8099,China Southern,text,3h 25m,True,2026-02-10T19:31:45.539993
2026-02-20,BKK,arrival,12:55,DXB Dubai,EK376,Emirates,text,6h 5m,True,2026-02-10T19:31:45.627632
2026-02-20,BKK,arrival,12:55,KKC Khon Kaen,TG43,Thai Airways,text,1h 0m,True,2026-02-10T19:31:45.771128
2026-02-20,BKK,arrival,13:00,SGN Ho Chi Minh City,VJ803,VietJet,text,1h 30m,True,2026-02-10T19:31:45.859104
2026-02-20,BKK,arrival,13:05,XIY Xian,9C6293,Spring Airlines,text,4h 20m,True,2026-02-10T19:31:45.946663
2026-02-20,BKK,arrival,13:05,BWN Bandar Seri Begawan,BI513,Royal Brunei Airlines,text,2h 45m,True,2026-02-10T19:31:46.036763
2026-02-20,BKK,arrival,13:05,TPE Taipei,CI831,China Airlines,text,4h 0m,True,2026-02-10T19:31:46.126195
2026-02-20,BKK,arrival,13:05,DOH Doha,QR836,Qatar Airways,text,6h 35m,True,2026-02-10T19:31:46.213472
2026-02-20,BKK,arrival,13:10,DAC Dhaka,BS217,US-Bangla Airlines,text,2h 50m,True,2026-02-10T19:31:46.300798
2026-02-20,BKK,arrival,13:10,CGK Jakarta,GA866,Garuda Indonesia,text,3h 40m,True,2026-02-10T19:31:46.388136
2026-02-20,BKK,arrival,13:10,SGN Ho Chi Minh City,VN605,Vietnam Airlines,text,1h 35m,True,2026-02-10T19:31:46.474191
2026-02-20,BKK,arrival,13:15,HEL Helsinki,AY143,Finnair,text,11h 20m,True,2026-02-10T19:31:46.566923
2026-02-20,BKK,arrival,13:15,TAO Qingdao,QW9897,Qingdao Airlines,text,5h 30m,True,2026-02-10T19:31:46.675026
2026-02-20,BKK,arrival,13:20,FRA Frankfurt,DE2360,Condor,text,11h 5m,True,2026-02-10T19:31:46.779773
2026-02-20,BKK,arrival,13:20,HKT Phuket,TG206,Thai Airways,text,1h 30m,True,2026-02-10T19:31:46.864959
2026-02-20,BKK,arrival,13:20,RGN Yangon,TG302,Thai Airways,text,1h 25m,True,2026-02-10T19:31:46.948408
2026-02-20,BKK,arrival,13:20,PQC Phu Quoc,VZ981,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:31:47.032474
2026-02-20,BKK,arrival,13:25,NGB Ningbo,9C7431,Spring Airlines,text,4h 35m,True,2026-02-10T19:31:47.118962
2026-02-20,BKK,arrival,13:25,ICN Seoul,KE657,Korean Air,text,6h 10m,True,2026-02-10T19:31:47.208559
2026-02-20,BKK,arrival,13:25,KUL Kuala Lumpur,MH788,Malaysia Airlines,text,2h 10m,True,2026-02-10T19:31:47.295532
2026-02-20,BKK,arrival,13:30,USM Koh Samui,PG132,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:47.385059
2026-02-20,BKK,arrival,13:30,ICN Seoul,TG659,Thai Airways,text,5h 55m,True,2026-02-10T19:31:47.472514
2026-02-20,BKK,arrival,13:35,BOM Mumbai,AI2354,Air India,text,4h 35m,True,2026-02-10T19:31:47.561744
2026-02-20,BKK,arrival,13:35,CNX Chiang Mai,PG224,Bangkok Airways,text,1h 25m,True,2026-02-10T19:31:47.650911
2026-02-20,BKK,arrival,13:35,KJA Krasnojarsk,SU814,Aeroflot,text,7h 0m,True,2026-02-10T19:31:47.744557
2026-02-20,BKK,arrival,13:35,CNX Chiang Mai,TG105,Thai Airways,text,1h 20m,True,2026-02-10T19:31:47.842278
2026-02-20,BKK,arrival,13:40,CNX Chiang Mai,FD4105,Thai AirAsia,text,1h 20m,True,2026-02-10T19:31:47.942587
2026-02-20,BKK,arrival,13:40,JED Jeddah,SV844,Saudia,text,7h 40m,True,2026-02-10T19:31:48.049452
2026-02-20,BKK,arrival,13:40,SGN Ho Chi Minh City,VU131,Vietravel Airlines,text,1h 35m,True,2026-02-10T19:31:48.135583
2026-02-20,BKK,arrival,13:45,FRA Frankfurt,TG923,Thai Airways,text,10h 50m,True,2026-02-10T19:31:48.223265
2026-02-20,BKK,arrival,13:45,SIN Singapore,TG404,Thai Airways,text,2h 20m,True,2026-02-10T19:31:48.309537
2026-02-20,BKK,arrival,13:50,NST Nakhon Si Thammarat,FD4232,Thai AirAsia,text,1h 15m,True,2026-02-10T19:31:48.399837
2026-02-20,BKK,arrival,13:50,TLV Tel Aviv-Yafo,LY83,El Al,text,11h 20m,True,2026-02-10T19:31:48.487117
2026-02-20,BKK,arrival,13:55,KKC Khon Kaen,FD4502,Thai AirAsia,text,0h 55m,True,2026-02-10T19:31:48.572778
2026-02-20,BKK,arrival,13:55,KTI Phnom Penh,K6724,Air Cambodia,text,1h 0m,True,2026-02-10T19:31:48.660424
2026-02-20,BKK,arrival,13:55,CNX Chiang Mai,VZ103,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:31:48.746768
2026-02-20,BKK,arrival,13:55,HKT Phuket,VZ305,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:31:48.836274
2026-02-20,BKK,arrival,14:00,SWA Jieyang,9C6193,Spring Airlines,text,3h 20m,True,2026-02-10T19:31:48.922800
2026-02-20,BKK,arrival,14:00,UBP Ubon Ratchathani,VZ221,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:31:49.022368
2026-02-20,BKK,arrival,14:05,HKG Hong Kong,CX653,Cathay Pacific,text,3h 5m,True,2026-02-10T19:31:49.123723
2026-02-20,BKK,arrival,14:05,CAN Guangzhou,CZ5095,China Southern,text,3h 10m,True,2026-02-10T19:31:49.232362
2026-02-20,BKK,arrival,14:05,KMG Kunming,MU6087,China Eastern,text,2h 45m,True,2026-02-10T19:31:49.319782
2026-02-20,BKK,arrival,14:05,HAN Hanoi,VJ901,VietJet,text,1h 50m,True,2026-02-10T19:31:49.408330
2026-02-20,BKK,arrival,14:10,DEL Delhi,AI2355,Air India,text,4h 15m,True,2026-02-10T19:31:49.497888
2026-02-20,BKK,arrival,14:10,KUL Kuala Lumpur,TG416,Thai Airways,text,2h 5m,True,2026-02-10T19:31:49.584350
2026-02-20,BKK,arrival,14:20,PEK Beijing,HU429,Hainan Airlines,text,5h 20m,True,2026-02-10T19:31:49.670813
2026-02-20,BKK,arrival,14:25,HKG Hong Kong,TG601,Thai Airways,text,2h 40m,True,2026-02-10T19:31:49.757930
2026-02-20,BKK,arrival,14:30,DEL Delhi,6E1053,IndiGo,text,4h 15m,True,2026-02-10T19:31:49.847813
2026-02-20,BKK,arrival,14:30,CAN Guangzhou,CZ3081,China Southern,text,3h 5m,True,2026-02-10T19:31:49.934840
2026-02-20,BKK,arrival,14:30,NRT Tokyo,VZ831,Vietjet Thailand,text,7h 35m,True,2026-02-10T19:31:50.023696
2026-02-20,BKK,arrival,14:35,YIH Yichang,HU7943,Hainan Airlines,text,3h 25m,True,2026-02-10T19:31:50.111119
2026-02-20,BKK,arrival,14:35,SIN Singapore,SQ710,Singapore Airlines,text,2h 30m,True,2026-02-10T19:31:50.202515
2026-02-20,BKK,arrival,14:35,HDY Hat Yai,VZ325,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:31:50.305360
2026-02-20,BKK,arrival,14:40,RGN Yangon,8M333,MAI,text,1h 20m,True,2026-02-10T19:31:50.405966
2026-02-20,BKK,arrival,14:40,AMS Amsterdam,BR76,EVA Air,text,11h 20m,True,2026-02-10T19:31:50.510856
2026-02-20,BKK,arrival,14:45,SAI Siem Reap,PG906,Bangkok Airways,text,1h 25m,True,2026-02-10T19:31:50.599153
2026-02-20,BKK,arrival,14:45,ICN Seoul,TG657,Thai Airways,text,5h 55m,True,2026-02-10T19:31:50.686719
2026-02-20,BKK,arrival,14:45,HAN Hanoi,VN615,Vietnam Airlines,text,2h 5m,True,2026-02-10T19:31:50.775015
2026-02-20,BKK,arrival,14:50,PVG Shanghai,9C7279,Spring Airlines,text,4h 45m,True,2026-02-10T19:31:50.863561
2026-02-20,BKK,arrival,14:50,HKG Hong Kong,HX775,Hong Kong Airlines,text,3h 10m,True,2026-02-10T19:31:50.951956
2026-02-20,BKK,arrival,14:50,MUC Munich,LH772,Lufthansa,text,10h 30m,True,2026-02-10T19:31:51.039695
2026-02-20,BKK,arrival,14:50,TLV Tel Aviv-Yafo,LY81,El Al,text,11h 20m,True,2026-02-10T19:31:51.127494
2026-02-20,BKK,arrival,14:55,NAW Narathiwat,FD4253,Thai AirAsia,text,1h 30m,True,2026-02-10T19:31:51.219927
2026-02-20,BKK,arrival,14:55,KMG Kunming,MU741,China Eastern,text,2h 40m,True,2026-02-10T19:31:51.307961
2026-02-20,BKK,arrival,15:00,DAC Dhaka,BG388,Biman,text,2h 45m,True,2026-02-10T19:31:51.398427
2026-02-20,BKK,arrival,15:00,USM Koh Samui,PG136,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:51.501271
2026-02-20,BKK,arrival,15:00,DAD Da Nang,VZ961,Vietjet Thailand,text,1h 45m,True,2026-02-10T19:31:51.599629
2026-02-20,BKK,arrival,15:00,HKT Phuket,VZ2303,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:31:51.713797
2026-02-20,BKK,arrival,15:05,VTE Vientiane,TG571,Thai Airways,text,1h 10m,True,2026-02-10T19:31:51.804707
2026-02-20,BKK,arrival,15:05,IST Istanbul,TK68,Turkish Airlines,text,9h 25m,True,2026-02-10T19:31:51.897169
2026-02-20,BKK,arrival,15:10,STV Surat Gujarat,IX264,Air India Express,text,4h 40m,True,2026-02-10T19:31:51.981639
2026-02-20,BKK,arrival,15:10,USM Koh Samui,PG158,Bangkok Airways,text,1h 35m,True,2026-02-10T19:31:52.064738
2026-02-20,BKK,arrival,15:10,HKT Phuket,TG208,Thai Airways,text,1h 30m,True,2026-02-10T19:31:52.148048
2026-02-20,BKK,arrival,15:10,HKT Phuket,VZ303,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:31:52.234147
2026-02-20,BKK,arrival,15:15,PVG Shanghai,9C7281,Spring Airlines,text,4h 45m,True,2026-02-10T19:31:52.321117
2026-02-20,BKK,arrival,15:15,TDX Trat,PG306,Bangkok Airways,text,1h 0m,True,2026-02-10T19:31:52.410322
2026-02-20,BKK,arrival,15:15,NRT Tokyo,TG641,Thai Airways,text,7h 30m,True,2026-02-10T19:31:52.498785
2026-02-20,BKK,arrival,15:20,NKG Nanjing,JD619,Capital Airlines,text,4h 35m,True,2026-02-10T19:31:52.586753
2026-02-20,BKK,arrival,15:20,USM Koh Samui,PG144,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:52.684722
2026-02-20,BKK,arrival,15:20,UTH Udon Thani,TG5,Thai Airways,text,1h 10m,True,2026-02-10T19:31:52.782085
2026-02-20,BKK,arrival,15:25,CNX Chiang Mai,TG107,Thai Airways,text,1h 20m,True,2026-02-10T19:31:52.890179
2026-02-20,BKK,arrival,15:25,SYD Sydney,TG476,Thai Airways,text,9h 25m,True,2026-02-10T19:31:52.980212
2026-02-20,BKK,arrival,15:25,PQC Phu Quoc,VZ985,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:31:53.070026
2026-02-20,BKK,arrival,15:30,MAD Madrid,E9845,Iberojet,text,11h 45m,True,2026-02-10T19:31:53.158281
2026-02-20,BKK,arrival,15:30,VIE Vienna,OS7,Austrian,text,10h 5m,True,2026-02-10T19:31:53.245503
2026-02-20,BKK,arrival,15:30,IKT Irkutsk,S76309,S7 Airlines,text,6h 20m,True,2026-02-10T19:31:53.330932
2026-02-20,BKK,arrival,15:35,CNX Chiang Mai,VZ111,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:31:53.418273
2026-02-20,BKK,arrival,15:40,FUK Fukuoka,TG649,Thai Airways,text,6h 0m,True,2026-02-10T19:31:53.510101
2026-02-20,BKK,arrival,15:40,HND Tokyo,TG683,Thai Airways,text,7h 5m,True,2026-02-10T19:31:53.598401
2026-02-20,BKK,arrival,15:40,NGO Nagoya,TG645,Thai Airways,text,6h 40m,True,2026-02-10T19:31:53.687421
